job_id,title,role_family,company,location,state,remote,is_remote,posted_date,experience_level,salary_min,salary_max,salary_mid,skills,description
J20260205-03495,Lead Security Engineer (ML Platform),DevOps/SRE,ServiceNow,"Denver, CO",CO,False,False,2026-01-29,Senior,164316,209133,186724,AWS|AppSec|Azure|GCP|IAM|Infrastructure as Code|Network Security|OWASP|Observability|Terraform|Threat Modeling,"We are hiring a Lead Security Engineer (ML Platform) to build and scale production systems. Key technologies include AWS, AppSec, Azure, GCP, IAM, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03496,Staff Cloud Engineer (Security),Security,NVIDIA,"San Jose, CA",CA,True,True,2026-02-03,Staff,229137,273180,251158,AWS|AppSec|Docker|GCP|IAM|Infrastructure as Code|Kubernetes|Network Security|OWASP|Observability|SRE|Terraform|Threat Modeling,"We are hiring a Staff Cloud Engineer (Security) to build and scale production systems. Key technologies include AWS, AppSec, Docker, GCP, IAM, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03497,Kafka DevOps Engineer (Web),DevOps/SRE,Intuit,"San Francisco, CA",CA,False,False,2026-01-16,Mid,116924,173198,145061,CI/CD|CSS|Data Modeling|Data Warehousing|ETL|GCP|Infrastructure as Code|JavaScript|Kubernetes|OOP|REST APIs|React|Redis|SQL|SRE|TypeScript|Unit Testing,"We are hiring a Kafka DevOps Engineer (Web) to build and scale production systems. Key technologies include CI/CD, CSS, Data Modeling, Data Warehousing, ETL, GCP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03498,QA Engineer,Software/Platform,IBM,"Denver, CO",CO,False,False,2025-12-30,Mid,124029,162362,143195,AWS|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|REST APIs|System Design|Unit Testing,"We are hiring a QA Engineer to build and scale production systems. Key technologies include AWS, CI/CD, Docker, GCP, Git, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03499,Associate Full Stack Engineer,Software/Platform,LinkedIn,"Chicago, IL",IL,True,True,2026-01-14,Entry,82865,140485,111675,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Associate Full Stack Engineer to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03500,Senior MLOps Engineer,ML/AI,Block,"Denver, CO",CO,True,True,2026-01-31,Senior,134662,234326,184494,AWS|Azure|Docker|Experiment Tracking|GCP|Infrastructure as Code|Kubernetes|MLOps|Model Monitoring|Observability|SRE|Terraform,"We are hiring a Senior MLOps Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, Experiment Tracking, GCP, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03501,Lead Security Engineer,Security,Airbnb,"Raleigh, NC",NC,False,False,2026-01-07,Senior,184494,226586,205540,AWS|AppSec|Azure|Docker|GCP|IAM|Infrastructure as Code|Kubernetes|Network Security|OWASP|Observability|SRE|Terraform|Threat Modeling,"We are hiring a Lead Security Engineer to build and scale production systems. Key technologies include AWS, AppSec, Azure, Docker, GCP, IAM. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03502,Principal Golang Software Engineer (Security),Security,DoorDash,"Raleigh, NC",NC,True,True,2026-01-24,Staff,152481,258999,205740,Azure|Docker|GCP|Git|IAM|Kubernetes|MongoDB|MySQL|Network Security|OOP|OWASP|REST APIs|Redis|System Design|Terraform|Threat Modeling|Unit Testing|gRPC,"We are hiring a Principal Golang Software Engineer (Security) to build and scale production systems. Key technologies include Azure, Docker, GCP, Git, IAM, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03503,Senior Automation Engineer,Software/Platform,Workday,"Chicago, IL",IL,False,False,2026-02-05,Senior,121480,189513,155496,Azure|CI/CD|GCP|Git|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|System Design,"We are hiring a Senior Automation Engineer to build and scale production systems. Key technologies include Azure, CI/CD, GCP, Git, MongoDB, MySQL. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03504,Junior Analytics Engineer (Infrastructure),Software/Platform,Meta,"Boston, MA",MA,True,True,2026-01-30,Entry,105490,154799,130144,AWS|Azure|BigQuery|Data Modeling|Data Warehousing|GCP|Kubernetes|MongoDB|MySQL|Orchestration|PostgreSQL|Redis|Redshift|SQL|Snowflake,"We are hiring a Junior Analytics Engineer (Infrastructure) to build and scale production systems. Key technologies include AWS, Azure, BigQuery, Data Modeling, Data Warehousing, GCP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03505,Associate Computer Vision Data Engineer,Data,Amazon,"Seattle, WA",WA,True,True,2026-01-05,Entry,85907,149120,117513,Apache Airflow|Azure|BigQuery|Computer Vision|Data Modeling|Docker|Experiment Tracking|Model Evaluation|Model Monitoring|MongoDB|Orchestration|PyTorch|Redis|Redshift|Snowflake,"We are hiring a Associate Computer Vision Data Engineer to build and scale production systems. Key technologies include Apache Airflow, Azure, BigQuery, Computer Vision, Data Modeling, Docker. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03506,Lead Cloud Engineer (Mobile),Software/Platform,Microsoft,"Austin, TX",TX,True,True,2026-01-31,Senior,125679,196094,160886,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|Observability|SRE|Terraform,"We are hiring a Lead Cloud Engineer (Mobile) to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03507,Platform Engineer (Data Platform),Data,DoorDash,"New York, NY",NY,False,False,2026-01-02,Mid,111107,187725,149416,Azure|Docker|GCP|Infrastructure as Code|Kubernetes|MongoDB|MySQL|Observability|PostgreSQL|Redis|SRE|Terraform,"We are hiring a Platform Engineer (Data Platform) to build and scale production systems. Key technologies include Azure, Docker, GCP, Infrastructure as Code, Kubernetes, MongoDB. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03508,Principal Python Automation Engineer,Software/Platform,Oracle,"Alpharetta, GA",GA,True,True,2026-02-03,Staff,156485,232049,194267,AWS|Azure|Docker|FastAPI|Flask|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Principal Python Automation Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, FastAPI, Flask, GCP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03509,MLOps Engineer (Mobile),ML/AI,Block,"Raleigh, NC",NC,True,True,2026-01-08,Mid,144540,190909,167724,AWS|Azure|Docker|Experiment Tracking|GCP|Infrastructure as Code|Model Monitoring|Observability|SRE|Terraform,"We are hiring a MLOps Engineer (Mobile) to build and scale production systems. Key technologies include AWS, Azure, Docker, Experiment Tracking, GCP, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03510,Data Engineer (Streaming),Data,Intuit,"Seattle, WA",WA,False,False,2026-01-04,Mid,142941,160707,151824,AWS|Apache Airflow|Azure|Data Warehousing|Docker|ETL|GCP|PostgreSQL|Redis|Redshift,"We are hiring a Data Engineer (Streaming) to build and scale production systems. Key technologies include AWS, Apache Airflow, Azure, Data Warehousing, Docker, ETL. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03511,Platform Engineer,DevOps/SRE,Workday,"San Francisco, CA",CA,False,False,2026-01-06,Mid,130625,172384,151504,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|MongoDB|MySQL|PostgreSQL|Redis|SRE|Terraform,"We are hiring a Platform Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03512,Azure DevOps Engineer (Web),DevOps/SRE,Atlassian,"Alpharetta, GA",GA,False,False,2026-01-20,Mid,125262,194549,159905,CI/CD|CSS|Docker|HTML|Infrastructure as Code|JavaScript|MySQL|Observability|PostgreSQL|React|System Design|Terraform,"We are hiring a Azure DevOps Engineer (Web) to build and scale production systems. Key technologies include CI/CD, CSS, Docker, HTML, Infrastructure as Code, JavaScript. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03513,Senior Platform Engineer (Web),DevOps/SRE,Uber,"Denver, CO",CO,True,True,2025-12-24,Senior,189956,232708,211332,CI/CD|Docker|GCP|HTML|JavaScript|Kubernetes|MySQL|OOP|REST APIs|Redis|System Design|TypeScript,"We are hiring a Senior Platform Engineer (Web) to build and scale production systems. Key technologies include CI/CD, Docker, GCP, HTML, JavaScript, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03514,Kafka Software Engineer (Web),Software/Platform,Twilio,"Atlanta, GA",GA,True,True,2026-02-01,Mid,112742,174564,143653,Azure|CSS|Data Modeling|Data Warehousing|Docker|GCP|JavaScript|Kafka|OOP|SQL|TypeScript,"We are hiring a Kafka Software Engineer (Web) to build and scale production systems. Key technologies include Azure, CSS, Data Modeling, Data Warehousing, Docker, GCP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03515,Junior Analytics Engineer (Payments),Software/Platform,Microsoft,"Seattle, WA",WA,False,False,2026-01-27,Entry,95944,146973,121458,Apache Airflow|Azure|BigQuery|Data Warehousing|Docker|GCP|Kubernetes|MongoDB|MySQL|Orchestration|PostgreSQL|SQL|Snowflake,"We are hiring a Junior Analytics Engineer (Payments) to build and scale production systems. Key technologies include Apache Airflow, Azure, BigQuery, Data Warehousing, Docker, GCP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03516,Senior Full Stack Engineer,Software/Platform,Uber,"New York, NY",NY,False,False,2026-01-16,Senior,147113,208721,177917,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Senior Full Stack Engineer to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03517,Data Engineer,Data,Airbnb,"Boston, MA",MA,False,False,2026-01-03,Mid,99597,169803,134700,AWS|Apache Airflow|Azure|Data Warehousing|Docker|MongoDB|Orchestration|Redis|Redshift|SQL,"We are hiring a Data Engineer to build and scale production systems. Key technologies include AWS, Apache Airflow, Azure, Data Warehousing, Docker, MongoDB. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03518,Lead Azure Backend Engineer (ETL),Software/Platform,LinkedIn,"Alpharetta, GA",GA,True,True,2026-01-21,Senior,137127,190380,163753,AWS|BigQuery|Data Modeling|Data Warehousing|Docker|ETL|GCP|Kubernetes|MongoDB|MySQL|Orchestration|PostgreSQL|Redshift|SQL|Snowflake,"We are hiring a Lead Azure Backend Engineer (ETL) to build and scale production systems. Key technologies include AWS, BigQuery, Data Modeling, Data Warehousing, Docker, ETL. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03519,Lead QA Engineer,Software/Platform,DoorDash,"Dallas, TX",TX,False,False,2026-01-12,Senior,133770,209410,171590,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Lead QA Engineer to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03520,Senior Backend Engineer (Infrastructure),Software/Platform,Amazon,"Chicago, IL",IL,False,False,2026-01-23,Senior,146698,197064,171881,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|PostgreSQL|REST APIs|System Design|Unit Testing,"We are hiring a Senior Backend Engineer (Infrastructure) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03521,Entry-Level GCP Automation Engineer,Software/Platform,Meta,"San Jose, CA",CA,False,False,2026-02-01,Entry,109229,128669,118949,AWS|Azure|CI/CD|Docker|GCP|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|Unit Testing,"We are hiring a Entry-Level GCP Automation Engineer to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03522,Entry-Level Golang Data Engineer (Data Platform),Data,NVIDIA,"Alpharetta, GA",GA,False,False,2026-01-24,Entry,82594,153438,118016,Apache Airflow|BigQuery|Data Modeling|Data Warehousing|GCP|Git|MySQL|OOP|Snowflake|Unit Testing|gRPC,"We are hiring a Entry-Level Golang Data Engineer (Data Platform) to build and scale production systems. Key technologies include Apache Airflow, BigQuery, Data Modeling, Data Warehousing, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03523,Senior Snowflake Data Engineer,Data,Databricks,"Denver, CO",CO,False,False,2026-02-05,Senior,166497,197064,181780,AWS|Apache Airflow|Azure|BigQuery|Data Modeling|Data Warehousing|Docker|ETL|GCP|Kubernetes|Orchestration|PostgreSQL|Redis|Redshift|SQL|Snowflake,"We are hiring a Senior Snowflake Data Engineer to build and scale production systems. Key technologies include AWS, Apache Airflow, Azure, BigQuery, Data Modeling, Data Warehousing. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03524,Lead Cloud Engineer (Streaming),Software/Platform,Meta,"Raleigh, NC",NC,True,True,2026-01-20,Senior,145703,193875,169789,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|Observability|SRE|Terraform,"We are hiring a Lead Cloud Engineer (Streaming) to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03525,Senior QA Engineer (Web),Software/Platform,Microsoft,"Raleigh, NC",NC,False,False,2026-01-18,Senior,114505,189839,152172,CI/CD|CSS|Git|HTML|JavaScript|OOP|REST APIs|React|System Design|TypeScript|Unit Testing,"We are hiring a Senior QA Engineer (Web) to build and scale production systems. Key technologies include CI/CD, CSS, Git, HTML, JavaScript, OOP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03526,Senior Spark Automation Engineer,Software/Platform,Google,"New York, NY",NY,False,False,2026-01-20,Senior,118872,192094,155483,AWS|Apache Spark|Azure|Data Modeling|Data Warehousing|Databricks|Docker|ETL|GCP|Kubernetes|PySpark|SQL,"We are hiring a Senior Spark Automation Engineer to build and scale production systems. Key technologies include AWS, Apache Spark, Azure, Data Modeling, Data Warehousing, Databricks. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03527,Node.js Analytics Engineer,Software/Platform,Meta,"Boston, MA",MA,False,False,2026-02-02,Mid,121111,179515,150313,AWS|Apache Airflow|Azure|CI/CD|Data Modeling|Docker|ETL|Git|HTML|JavaScript|Kubernetes|MongoDB|Orchestration|PostgreSQL|React|Redis|Snowflake|TypeScript,"We are hiring a Node.js Analytics Engineer to build and scale production systems. Key technologies include AWS, Apache Airflow, Azure, CI/CD, Data Modeling, Docker. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03528,Principal MLOps Engineer (Infrastructure),ML/AI,Uber,"Atlanta, GA",GA,False,False,2026-01-29,Staff,199423,271814,235618,AWS|Azure|Docker|Experiment Tracking|GCP|Infrastructure as Code|Kubernetes|MLOps|Model Monitoring|Observability|SRE|Terraform,"We are hiring a Principal MLOps Engineer (Infrastructure) to build and scale production systems. Key technologies include AWS, Azure, Docker, Experiment Tracking, GCP, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03529,Spark Security Engineer (Payments),Security,Twilio,"Boston, MA",MA,False,False,2025-12-30,Mid,136478,204517,170497,AWS|AppSec|Azure|Data Modeling|Data Warehousing|Databricks|Docker|ETL|GCP|Infrastructure as Code|OWASP|Observability|SQL|Threat Modeling,"We are hiring a Spark Security Engineer (Payments) to build and scale production systems. Key technologies include AWS, AppSec, Azure, Data Modeling, Data Warehousing, Databricks. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03530,React Software Engineer (Data Platform),Data,Databricks,"Atlanta, GA",GA,False,False,2026-01-19,Mid,106398,175350,140874,CI/CD|CSS|Git|HTML|JavaScript|OOP|REST APIs|React|System Design|TypeScript|Unit Testing,"We are hiring a React Software Engineer (Data Platform) to build and scale production systems. Key technologies include CI/CD, CSS, Git, HTML, JavaScript, OOP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03531,Full Stack Engineer,Software/Platform,Oracle,"Atlanta, GA",GA,False,False,2026-01-07,Mid,124786,161608,143197,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Full Stack Engineer to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03532,Junior Databricks Platform Engineer,Data,Snowflake,"Seattle, WA",WA,True,True,2026-01-15,Entry,95995,137917,116956,AWS|Apache Spark|Azure|Data Warehousing|Databricks|Docker|ETL|GCP|Infrastructure as Code|Kubernetes|MongoDB|Observability|PySpark|SRE|Terraform,"We are hiring a Junior Databricks Platform Engineer to build and scale production systems. Key technologies include AWS, Apache Spark, Azure, Data Warehousing, Databricks, Docker. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03533,Principal Python Backend Engineer (Platform),DevOps/SRE,Capital One,"Alpharetta, GA",GA,True,True,2026-01-20,Staff,150504,251807,201155,AWS|Azure|CI/CD|Docker|FastAPI|Flask|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|Python|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Principal Python Backend Engineer (Platform) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, FastAPI, Flask. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03534,Lead Site Reliability Engineer (Platform),DevOps/SRE,Meta,"Denver, CO",CO,True,True,2026-01-31,Senior,149222,213003,181112,AWS|Docker|GCP|Infrastructure as Code|Kubernetes|MongoDB|MySQL|Observability|PostgreSQL|Redis|SRE|Terraform,"We are hiring a Lead Site Reliability Engineer (Platform) to build and scale production systems. Key technologies include AWS, Docker, GCP, Infrastructure as Code, Kubernetes, MongoDB. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03535,Entry-Level Snowflake Data Scientist,ML/AI,Block,"Boston, MA",MA,True,True,2026-01-22,Entry,132351,150442,141396,BigQuery|Data Modeling|Data Warehousing|ETL|Redshift|SQL|Snowflake,"We are hiring a Entry-Level Snowflake Data Scientist to build and scale production systems. Key technologies include BigQuery, Data Modeling, Data Warehousing, ETL, Redshift, SQL. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03536,Lead Kafka Data Engineer (Web),Data,Shopify,"Chicago, IL",IL,False,False,2026-02-03,Senior,136855,216589,176722,AWS|CSS|Data Modeling|Data Warehousing|Docker|JavaScript|OOP|Orchestration|React|Redis|SQL|Unit Testing,"We are hiring a Lead Kafka Data Engineer (Web) to build and scale production systems. Key technologies include AWS, CSS, Data Modeling, Data Warehousing, Docker, JavaScript. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03537,Frontend Engineer (APIs),Software/Platform,Apple,"Raleigh, NC",NC,False,False,2026-01-31,Mid,92662,178886,135774,CI/CD|CSS|Git|HTML|JavaScript|OOP|REST APIs|React|System Design|TypeScript|Unit Testing,"We are hiring a Frontend Engineer (APIs) to build and scale production systems. Key technologies include CI/CD, CSS, Git, HTML, JavaScript, OOP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03538,Java Automation Engineer,Software/Platform,NVIDIA,"Alpharetta, GA",GA,False,False,2026-01-14,Mid,113553,162259,137906,AWS|Azure|CI/CD|GCP|Git|JPA/Hibernate|Java|Kubernetes|MongoDB|MySQL|PostgreSQL|REST APIs|Redis|Spring Boot|System Design|Unit Testing,"We are hiring a Java Automation Engineer to build and scale production systems. Key technologies include AWS, Azure, CI/CD, GCP, Git, JPA/Hibernate. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03539,Lead Machine Learning Engineer,ML/AI,Uber,"Alpharetta, GA",GA,False,False,2026-01-09,Senior,166805,222101,194453,AWS|Azure|Deep Learning|Docker|Experiment Tracking|Feature Engineering|GCP|Kubernetes|MLOps|Machine Learning|Model Evaluation|Model Monitoring|PyTorch|TensorFlow,"We are hiring a Lead Machine Learning Engineer to build and scale production systems. Key technologies include AWS, Azure, Deep Learning, Docker, Experiment Tracking, Feature Engineering. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03540,Senior Platform Engineer (Growth),DevOps/SRE,Salesforce,"Atlanta, GA",GA,True,True,2026-01-07,Senior,187866,213470,200668,Azure|Docker|GCP|MongoDB|MySQL|Observability|PostgreSQL|Redis|SRE|Terraform,"We are hiring a Senior Platform Engineer (Growth) to build and scale production systems. Key technologies include Azure, Docker, GCP, MongoDB, MySQL, Observability. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03541,GCP Backend Engineer (Web),Software/Platform,ServiceNow,"Boston, MA",MA,False,False,2026-01-20,Mid,114377,176137,145257,CI/CD|CSS|Git|HTML|JavaScript|OOP|REST APIs|React|System Design|TypeScript|Unit Testing,"We are hiring a GCP Backend Engineer (Web) to build and scale production systems. Key technologies include CI/CD, CSS, Git, HTML, JavaScript, OOP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03542,Automation Engineer,Software/Platform,Stripe,"Alpharetta, GA",GA,False,False,2026-02-05,Mid,134145,156246,145195,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Automation Engineer to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03543,Lead Node.js Analytics Engineer,Software/Platform,Adobe,"Austin, TX",TX,False,False,2026-01-14,Senior,132248,208539,170393,AWS|Azure|BigQuery|CSS|Data Modeling|Data Warehousing|Express.js|JavaScript|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|Redis|Redshift|Snowflake|TypeScript|Unit Testing,"We are hiring a Lead Node.js Analytics Engineer to build and scale production systems. Key technologies include AWS, Azure, BigQuery, CSS, Data Modeling, Data Warehousing. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03544,Lead Data Engineer (ML Platform),Data,Twilio,"Dallas, TX",TX,True,True,2026-02-03,Senior,163107,211124,187115,AWS|Apache Airflow|Azure|Data Modeling|Data Warehousing|Docker|ETL|GCP|Kubernetes|MongoDB|MySQL|Orchestration|PostgreSQL|Redis|Redshift|SQL|Snowflake,"We are hiring a Lead Data Engineer (ML Platform) to build and scale production systems. Key technologies include AWS, Apache Airflow, Azure, Data Modeling, Data Warehousing, Docker. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03545,AI Engineer (Warehouse),ML/AI,Apple,"San Francisco, CA",CA,True,True,2025-12-29,Mid,119554,199897,159725,AWS|Azure|Deep Learning|Docker|Experiment Tracking|Feature Engineering|MLOps|Machine Learning|Model Evaluation|PyTorch,"We are hiring a AI Engineer (Warehouse) to build and scale production systems. Key technologies include AWS, Azure, Deep Learning, Docker, Experiment Tracking, Feature Engineering. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03546,Associate Snowflake Frontend Engineer (Platform),DevOps/SRE,NVIDIA,"Boston, MA",MA,False,False,2026-02-02,Entry,116376,151031,133703,BigQuery|CI/CD|CSS|Data Modeling|Data Warehousing|ETL|Git|HTML|JavaScript|OOP|REST APIs|React|SQL|Snowflake|System Design|Unit Testing,"We are hiring a Associate Snowflake Frontend Engineer (Platform) to build and scale production systems. Key technologies include BigQuery, CI/CD, CSS, Data Modeling, Data Warehousing, ETL. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03547,Senior AWS Software Engineer,Software/Platform,IBM,"Dallas, TX",TX,True,True,2026-01-16,Senior,118975,201215,160095,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Senior AWS Software Engineer to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03548,Entry-Level Security Engineer,Security,ServiceNow,"Boston, MA",MA,False,False,2026-02-04,Entry,91140,164575,127857,AWS|AppSec|Azure|Docker|GCP|IAM|Infrastructure as Code|Kubernetes|Network Security|OWASP|Observability|SRE|Terraform|Threat Modeling,"We are hiring a Entry-Level Security Engineer to build and scale production systems. Key technologies include AWS, AppSec, Azure, Docker, GCP, IAM. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03549,Databricks Data Engineer,Data,Stripe,"San Jose, CA",CA,True,True,2025-12-31,Mid,108715,188386,148550,AWS|Apache Airflow|Data Warehousing|Docker|ETL|Kubernetes|MongoDB|MySQL|Orchestration|PostgreSQL|PySpark|Redis|SQL|Snowflake,"We are hiring a Databricks Data Engineer to build and scale production systems. Key technologies include AWS, Apache Airflow, Data Warehousing, Docker, ETL, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03550,Entry-Level Automation Engineer (Payments),Software/Platform,Google,"San Francisco, CA",CA,True,True,2026-01-30,Entry,93690,139266,116478,AWS|Azure|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Entry-Level Automation Engineer (Payments) to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Git, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03551,Terraform Backend Engineer (Observability),Software/Platform,IBM,"San Jose, CA",CA,False,False,2026-01-15,Mid,121986,175832,148909,AWS|Azure|CI/CD|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|System Design,"We are hiring a Terraform Backend Engineer (Observability) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, GCP, Git. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03552,Lead GCP MLOps Engineer,ML/AI,Oracle,"Alpharetta, GA",GA,True,True,2026-02-03,Senior,132548,241458,187003,AWS|Azure|Docker|Experiment Tracking|GCP|Infrastructure as Code|Kubernetes|MLOps|Model Monitoring|Observability|SRE|Terraform,"We are hiring a Lead GCP MLOps Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, Experiment Tracking, GCP, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
